Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.563189983,6.406569958,7.574560165,7.646570206,7.629240036,7.494430065,7.639900208,7.638500214,7.698249817,7.663060188,7.95333004
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.16346741,97.78594208,99.55371857,118.135437,118.0298691,119.6241913,121.4487991,122.8960571,123.7546616,120.5968018,119.5001068
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.2510605,102.1403732,103.1068726,132.713501,133.6602478,137.4629669,137.5611572,142.6415863,140.8217468,136.6410065,136.4261322
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,73.08183289,71.91841125,68.74230194,65.78208923,64.95419312,66.42832184,68.3060379,70.43424988,73.4083786,75.11485291,79.11963654
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.4,0.4,0.4,0.5,0.4,0.3,0.2,0.2,0.6,0.2,0.3
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.61,7.804,7.976,8.052,7.954,7.432,6.99,6.718,6.365,6.833,8.291
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,76531.37282,90476.75897,85836.20768,87304.33058,88724.99107,83806.4476,82153.07454,82254.37705,85217.36915,84121.93103,85897.78433
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.802100182,4.856639862,4.898620129,4.913929939,4.930570126,4.99559021,4.981639862,5.017650127,4.930089951,5.014389992,5.276760101
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.3929062,102.4821777,102.1306381,102.4377594,102.4708176,102.1559296,101.9025269,101.8333282,101.8372421,101.5930481,101.7317123
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.6068573,97.19515991,98.3727417,101.2213821,..,103.9133911,104.0951309,103.9000626,104.1880264,104.0711136,104.2116165
Switzerland,CHE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,52.80406189,53.13528061,54.83562088,56.18124008,58.06505966,60.81856155,61.1939888,62.45972061,64.35339355,66.30934143,68.06764221
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.808,4.409,4.491,4.747,4.826,4.801,4.918,4.797,4.713,4.394,4.817
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"School enrollment, primary (% gross)",SE.PRM.ENRR,116.7334671,119.2292175,120.1931076,72.35198975,..,..,..,..,..,..,70.37715149
Syrian Arab Republic,SYR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,70.83213806,72.30000305,73.13697052,47.5814209,..,..,..,..,..,..,39.07278061
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,24.73450089,24.52825928,28.83593941,31.41271973,44.46097946,47.83589935,43.76065826,..,..,..,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.61,8.627,13.8,14.5,14.783,14.243,13.795,13.597,13.497,13.36,15.191
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.006750107,3.935110092,4.018030167,5.293976179,5.59398899,4.967740059,5.730941426,5.544717643,5.385087364,5.484276284,5.135168292
Tajikistan,TJK,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.05058289,96.7038269,92.89054108,91.77474213,90.32015991,91.2645874,93.28198242,95.77041626,..,..,100.4046877
Tajikistan,TJK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.91149902,85.02062988,86.34693146,86.98735046,..,..,..,..,..,..,90.90120728
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.83089066,22.31994057,22.69235992,22.61643982,24.22600937,26.06690979,28.51791,30.23747063,..,..,34.66764582
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,3.3,..,..,..,..,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.542,11.557,11.444,11.417,11.439,11.485,11.5,11.487,11.437,11.419,12.321
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,736.5301514,775.3927612,861.9699097,963.0571289,1022.748413,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.541699886,4.577899059,4.229643003,4.637694464,3.384880066,4.194865483,4.101967218,4.430510044,3.699609995,3.596836389,3.230972559
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.148201,95.08846663,91.97350255,88.83009145,85.93647905,84.22077179,85.28009765,89.596721,94.98402822,97.64565208,98.57536224
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,31.89204979,..,..,32.38574462,29.63108063,26.09066963,25.64299926,26.3711632,28.59338974,30.18242633,30.92059386
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.139136218,..,3.964619472,3.673374176,..,3.983610771,3.728939399,4.782053612,4.279965111,2.855888988,7.181882658
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,78.09999847,..,79.89539542,77.88999939,..,..,..,..,82.23263446
Tanzania,TZA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,16.5,..,..,..,..,..,..,16.7,..,..
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.029,3.47,3.222,2.93,2.125,2.159,2.23,2.303,2.393,2.496,2.781
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.508440018,4.805550098,4.536709785,4.1240201,3.919177519,3.863976227,3.767617568,3.465321476,3.197693959,3.022214112,3.153141717
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,89.24884796,95.65260315,96.49826813,97.18405914,103.4793777,103.3334579,104.9412994,101.8635908,102.0135452,103.0122411,103.8599005
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,78.39437866,86.98947906,85.53652954,83.85485077,123.5254593,124.3305969,122.5632172,79.50623718,80.60453051,81.72064259,82.3668561
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,46.37837745,52.73327656,50.74031006,49.68794082,49.909182,45.71313472,49.32272915,47.42749154,46.16677912,44.98800401,42.59008788
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.43000031,..,..,93.69999695,..,92.87000275,91.98000336,..,93.76999664,91.26999664,..
Thailand,THA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.1,0,0.1,0,0,0,0,0,0,0,0
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.622,0.66,0.58,0.249,0.576,0.597,0.688,0.83,0.765,0.716,1.099
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,813.0601773,939.0452411,1022.619032,1204.568415,1224.749578,1319.592974,1335.543901,1266.17768,1219.465997,1562.364581,1630.869385
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,11.10657978,10.19351959,7.162149906,5.666329861,7.514309883,8.467069626,8.128379822,7.170939922,6.848060131,4.179689137,3.652873604
Timor-Leste,TLS,"School enrollment, primary (% gross)",SE.PRM.ENRR,128.029085,130.7965195,129.969977,128.8846416,127.7919793,126.6464544,123.315981,117.5455903,113.6138231,111.5375059,110.6067037
Timor-Leste,TLS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,68.30263096,70.16406026,70.0278422,67.8276666,69.37394642,72.98403256,77.38569437,81.16657009,83.0952419,85.12482426,84.74104044
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,17.70290947,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,58.31000137,..,..,..,..,64.44999695,65.77999878,..,..,..,..
Timor-Leste,TLS,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,11.1,..,..,..,..,..,..
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.301,3.384,3.468,3.564,3.618,3.678,4.657,4.248,3.778,3.097,2.782
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,704.9871642,783.9893805,762.3920476,826.5432595,855.5852849,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.959779978,3.077500105,3.376519918,3.17475009,3.423769951,3.710979939,3.662480116,3.765269995,4.091629982,4.201641966,4.085280174
Togo,TGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,124.7095142,122.7840712,125.7580465,126.1050158,122.3042079,125.6026919,121.4769135,119.4056942,117.8363245,117.7477467,119.2668309
Togo,TGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,52.77062988,..,..,..,..,..,60.76947222,..,..,..
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.906782709,9.66968081,10.70791377,10.83978657,10.53849452,10.81464722,12.09133405,12.30686534,12.90315996,13.15514721,14.90298978
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,57.20000076,60.40999985,..,..,..,63.75,..,60.91829118,..,66.54000092,..
Togo,TGO,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,31.4,..,..,..,28.1,..,..,11.6,..,..
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.383,1.982,2.03,2.085,2.142,2.204,2.968,3.744,2.898,2.036,2.225
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,3416.083566,3849.993758,4384.170587,4219.246701,4136.590109,4123.903472,3987.986188,4365.929298,4638.897854,4676.848025,4700.449405
Tonga,TON,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,4.636268083,4.715143972,4.861703962,5.048835113
Tonga,TON,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.9302063,115.2435684,117.4200586,117.8910681,117.4615173,117.3600553,..,..,116.087776,113.3120341,112.2548374
Tonga,TON,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.6405487,107.0533981,94.51477051,95.45864105,96.77147488,103.2612248,..,..,..,96.09330909,90.463998
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,21.27829865
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99.38999939,..,..,..,..,97.15000153,..,..,91.05000305,..
Tonga,TON,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,0.9,..,..,..,..,..
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.513,1.602,1.643,1.754,1.92,2.024,2.046,2.131,2.248,2.157,2.699
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,16815.42474,19151.08702,20332.13895,21304.97765,21908.30178,19887.23374,17449.16235,17578.64178,17575.80428,17293.47301,15358.8613
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.211554588,3.850788402,3.573980006,3.752758729,3.59013797,4.424593308,4.214282275,3.32936879,3.471417627,3.553861162,4.257669926
Trinidad and Tobago,TTO,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.4669571,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.033,3.425,3.718,2.683,2.477,2.428,3.207,3.394,3.498,3.523,4.206
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4291.861209,4420.647722,4297.267825,4369.793458,4458.978955,4014.947737,3847.803544,3619.032473,3628.103665,3528.872133,3548.653637
Tunisia,TUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.963069916,..,5.950860023,..,..,6.220449924,..,..,..,6.173732404,7.265075455
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.6291504,103.6120071,105.1886292,106.0218506,106.8615036,106.8512802,106.0447464,105.5529175,105.1098785,..,103.9755096
Tunisia,TUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.11122894,89.34146881,..,87.23570251,84.96634674,85.78160095,90.32642365,..,..,..,..
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,36.04253006,35.94279861,36.06930923,34.21300888,33.72523117,33.37385178,31.21281052,30.92774963,30.95947075,31.44108963,32.51819992
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,79.12999725,79.65000153,80.22000122,..,79.04000092,..,..,..,79.48000336,80.55000305,..
Tunisia,TUN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.7,..,..,..,..,0.1,..,..,..,..,..
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.049,18.334,17.63,15.934,14.259,15.159,15.557,15.33,15.459,17.153,17.656
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.835063,9215.440499,8638.739038
Turkiye,TUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.221519947,4.387219906,4.344810009,4.412580013,4.305500031,4.627739906,4.323689938,4.297299862,4.447760105,4.033820152
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.5700684,105.7512894,104.7083969,114.72435,111.9357224,107.2941818,105.283287,97.49189758,100.9312515,103.9629593,103.2964172
Turkiye,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.20240021,87.80322266,85.02043152,102.2097015,105.975502,107.243187,108.5475616,112.9773331,112.1154099,111.9104004,112.5274582
Turkiye,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,56.7506218,61.5163002,70.10449982,79.6469574,86.99768066,95.56450653,103.7155838,110.5340729,115.4624634,117.0054703,118.8836823
Turkiye,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.66000366,94.11000061,94.91999817,95.26000214,95.44000244,95.59999847,95.86000061,96.15000153,..,96.73999786,..
Turkiye,TUR,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.6,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3
Turkiye,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.879,9.789,9.21,9.713,9.901,10.304,10.899,10.919,10.956,13.73,13.148
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4058.53937,5143.619293,6053.874847,6599.645291,7164.145362,5759.497904,5686.98041,5828.481662,6125.051697,6648.034896,6592.60146
Turkmenistan,TKM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,3.049249887,..,..,..,..,..,..,3.120549917,3.76267004
Turkmenistan,TKM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,99.5392693,100.0480949
Turkmenistan,TKM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,84.10783181,86.81202253
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,7.00093638,..,..,..,..,11.05077082,12.40857026
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4,4.002,3.986,3.983,4,4.016,4.031,4.044,4.044,4.043,4.501
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,23093.84983,23626.72632,22633.95275,22412.20694,24014.26534,25736.10163,26946.41785,25614.83727,31625.61659,31780.52171,20690.91605
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.16663369,2.697493265,2.804786951,2.746546316,3.093250036,2.907445731,2.472782076,2.726229906,2.470540047,2.462137952
Turks and Caicos Islands,TCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,97.28041077,93.80210221,..,107.5078206,129.2134857,119.1986063,122.1291449
Turks and Caicos Islands,TCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,72.68632269,81.02040816,73.97482745,85.01841998,95.50515464,91.20561519,91.1872705
Turks and Caicos Islands,TCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0.309789985,..,..,..,13.51606805,12.38095238,11.0619469,11.81712515,11.30007559,11.73831776,..
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3024.817079,3636.0814,3598.461631,3510.216401,3528.858581,3357.834177,3808.69755,4165.663387,4466.120349,5115.13076,4976.112541
Tuvalu,TUV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,14.54827761
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,103.5767511,105.2670623,100,..,94.97847748,96.48609078,102.0346647
Tuvalu,TUV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,79.64190674,87.62745667,77.93199158,..,78.74186707,80.21977997,77.07715134
Tuvalu,TUV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,1.7,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,823.4881443,835.6200606,795.2228676,818.2854274,896.0547955,862.9346104,752.6965717,765.2183323,792.1657002,822.1711501,845.7664639
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.727399945,2.298909903,1.797469974,1.871140003,1.914720058,2.32152009,2.1378901,2.253639936,2.130520105,2.308280812,2.572221813
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,121.3122101,113.8716202,113.7000275,112.3299484,..,104.2492294,106.5402832,106.1695786,..,..,..
